image_path,filename,category,severity_score,severity_level,relative_path
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001096_jpg.rf.264fdbb468ae1728df25f07abca41600.jpg,001096_jpg.rf.264fdbb468ae1728df25f07abca41600.jpg,Infrastructure_Damage_Concrete,8.71,High,train/Infrastructure_Damage_Concrete/001096_jpg.rf.264fdbb468ae1728df25f07abca41600.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/600_JPG.rf.ba0672339a0238168d3596baf61daef2.jpg,600_JPG.rf.ba0672339a0238168d3596baf61daef2.jpg,Infrastructure_Damage_Concrete,6.3,Medium,train/Infrastructure_Damage_Concrete/600_JPG.rf.ba0672339a0238168d3596baf61daef2.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/IMG_552100_jpg.rf.5162f574798b046e90d8d9832ab16906.jpg,IMG_552100_jpg.rf.5162f574798b046e90d8d9832ab16906.jpg,Infrastructure_Damage_Concrete,7.73,High,train/Infrastructure_Damage_Concrete/IMG_552100_jpg.rf.5162f574798b046e90d8d9832ab16906.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0062_jpg.rf.3676c29577ae01fc6b1c0320eb8bd5ef.jpg,0062_jpg.rf.3676c29577ae01fc6b1c0320eb8bd5ef.jpg,Infrastructure_Damage_Concrete,7.42,High,train/Infrastructure_Damage_Concrete/0062_jpg.rf.3676c29577ae01fc6b1c0320eb8bd5ef.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001276_jpg.rf.eee343d98983b3f3cd7b0ec41d6070d3.jpg,001276_jpg.rf.eee343d98983b3f3cd7b0ec41d6070d3.jpg,Infrastructure_Damage_Concrete,7.03,High,train/Infrastructure_Damage_Concrete/001276_jpg.rf.eee343d98983b3f3cd7b0ec41d6070d3.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001249_jpg.rf.9fec338d89b6545629725b7971b4ad6f.jpg,001249_jpg.rf.9fec338d89b6545629725b7971b4ad6f.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/001249_jpg.rf.9fec338d89b6545629725b7971b4ad6f.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001331_jpg.rf.ca014468b96fe91a6545f168db16f23d.jpg,001331_jpg.rf.ca014468b96fe91a6545f168db16f23d.jpg,Infrastructure_Damage_Concrete,6.56,Medium,train/Infrastructure_Damage_Concrete/001331_jpg.rf.ca014468b96fe91a6545f168db16f23d.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001335_jpg.rf.842f9d9ba6ecc3548124baabef537a4d.jpg,001335_jpg.rf.842f9d9ba6ecc3548124baabef537a4d.jpg,Infrastructure_Damage_Concrete,7.66,High,train/Infrastructure_Damage_Concrete/001335_jpg.rf.842f9d9ba6ecc3548124baabef537a4d.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0078_jpg.rf.700ee9b51dcc6747f085bce320ffbbf0.jpg,0078_jpg.rf.700ee9b51dcc6747f085bce320ffbbf0.jpg,Infrastructure_Damage_Concrete,7.38,High,train/Infrastructure_Damage_Concrete/0078_jpg.rf.700ee9b51dcc6747f085bce320ffbbf0.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001115_jpg.rf.c8d2196d7b8c6924c35b1b9990ea793b.jpg,001115_jpg.rf.c8d2196d7b8c6924c35b1b9990ea793b.jpg,Infrastructure_Damage_Concrete,8.49,High,train/Infrastructure_Damage_Concrete/001115_jpg.rf.c8d2196d7b8c6924c35b1b9990ea793b.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001325_jpg.rf.e88c4b57613b17df73c619aba7bc809a.jpg,001325_jpg.rf.e88c4b57613b17df73c619aba7bc809a.jpg,Infrastructure_Damage_Concrete,8.64,High,train/Infrastructure_Damage_Concrete/001325_jpg.rf.e88c4b57613b17df73c619aba7bc809a.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001090_jpg.rf.4f5c6d7251a212aeb5e04f663778a86a.jpg,001090_jpg.rf.4f5c6d7251a212aeb5e04f663778a86a.jpg,Infrastructure_Damage_Concrete,8.58,High,train/Infrastructure_Damage_Concrete/001090_jpg.rf.4f5c6d7251a212aeb5e04f663778a86a.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001080_jpg.rf.d41df2c9335020c640e50cdd1245c044.jpg,001080_jpg.rf.d41df2c9335020c640e50cdd1245c044.jpg,Infrastructure_Damage_Concrete,8.15,High,train/Infrastructure_Damage_Concrete/001080_jpg.rf.d41df2c9335020c640e50cdd1245c044.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001256_jpg.rf.36c9eb32b313e6dd8861f78948f2c9c1.jpg,001256_jpg.rf.36c9eb32b313e6dd8861f78948f2c9c1.jpg,Infrastructure_Damage_Concrete,9.85,High,train/Infrastructure_Damage_Concrete/001256_jpg.rf.36c9eb32b313e6dd8861f78948f2c9c1.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/000792_jpg.rf.eb5cfa825784d8c10f4f21756d9d37ba.jpg,000792_jpg.rf.eb5cfa825784d8c10f4f21756d9d37ba.jpg,Infrastructure_Damage_Concrete,6.88,Medium,train/Infrastructure_Damage_Concrete/000792_jpg.rf.eb5cfa825784d8c10f4f21756d9d37ba.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001083_jpg.rf.dcda786213825adbc67b0f358671eb7f.jpg,001083_jpg.rf.dcda786213825adbc67b0f358671eb7f.jpg,Infrastructure_Damage_Concrete,8.36,High,train/Infrastructure_Damage_Concrete/001083_jpg.rf.dcda786213825adbc67b0f358671eb7f.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001130_jpg.rf.0a8e12b209ad27870737f0f12ed2fe41.jpg,001130_jpg.rf.0a8e12b209ad27870737f0f12ed2fe41.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/001130_jpg.rf.0a8e12b209ad27870737f0f12ed2fe41.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/00362_jpg.rf.86c705adecef41fce48d4343e396f17a.jpg,00362_jpg.rf.86c705adecef41fce48d4343e396f17a.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/00362_jpg.rf.86c705adecef41fce48d4343e396f17a.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/IMG_556205_jpg.rf.a41ec3e4512e1b24ff44ae5b722e2721.jpg,IMG_556205_jpg.rf.a41ec3e4512e1b24ff44ae5b722e2721.jpg,Infrastructure_Damage_Concrete,6.95,Medium,train/Infrastructure_Damage_Concrete/IMG_556205_jpg.rf.a41ec3e4512e1b24ff44ae5b722e2721.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0119_jpg.rf.5209bded880a64cae31cf7207850d0da.jpg,0119_jpg.rf.5209bded880a64cae31cf7207850d0da.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/0119_jpg.rf.5209bded880a64cae31cf7207850d0da.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0075_jpg.rf.a72c96d165cb74956b83fcea0b11f77d.jpg,0075_jpg.rf.a72c96d165cb74956b83fcea0b11f77d.jpg,Infrastructure_Damage_Concrete,7.8,High,train/Infrastructure_Damage_Concrete/0075_jpg.rf.a72c96d165cb74956b83fcea0b11f77d.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0102501_jpg.rf.06d57cdda5053541389c88efbfcfb36b.jpg,0102501_jpg.rf.06d57cdda5053541389c88efbfcfb36b.jpg,Infrastructure_Damage_Concrete,8.05,High,train/Infrastructure_Damage_Concrete/0102501_jpg.rf.06d57cdda5053541389c88efbfcfb36b.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0073_jpg.rf.b2e8da4882d4f78e735872aabf151610.jpg,0073_jpg.rf.b2e8da4882d4f78e735872aabf151610.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/0073_jpg.rf.b2e8da4882d4f78e735872aabf151610.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001345_jpg.rf.9c90a608b4772162bff011ec1371d000.jpg,001345_jpg.rf.9c90a608b4772162bff011ec1371d000.jpg,Infrastructure_Damage_Concrete,6.67,Medium,train/Infrastructure_Damage_Concrete/001345_jpg.rf.9c90a608b4772162bff011ec1371d000.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0081_jpg.rf.2ac6382c2af3f330733519b78a29b970.jpg,0081_jpg.rf.2ac6382c2af3f330733519b78a29b970.jpg,Infrastructure_Damage_Concrete,9.23,High,train/Infrastructure_Damage_Concrete/0081_jpg.rf.2ac6382c2af3f330733519b78a29b970.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0165_jpg.rf.41bfff28620d3fbd60b8a7aa31b5eea0.jpg,0165_jpg.rf.41bfff28620d3fbd60b8a7aa31b5eea0.jpg,Infrastructure_Damage_Concrete,7.85,High,train/Infrastructure_Damage_Concrete/0165_jpg.rf.41bfff28620d3fbd60b8a7aa31b5eea0.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0084_jpg.rf.8d9eccd17783e7d7f7c33c87366dcf7a.jpg,0084_jpg.rf.8d9eccd17783e7d7f7c33c87366dcf7a.jpg,Infrastructure_Damage_Concrete,7.36,High,train/Infrastructure_Damage_Concrete/0084_jpg.rf.8d9eccd17783e7d7f7c33c87366dcf7a.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001347_jpg.rf.bd2bb18cc60ec18186abe67ab6107683.jpg,001347_jpg.rf.bd2bb18cc60ec18186abe67ab6107683.jpg,Infrastructure_Damage_Concrete,9.22,High,train/Infrastructure_Damage_Concrete/001347_jpg.rf.bd2bb18cc60ec18186abe67ab6107683.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001215_jpg.rf.4fd9fcc3b1af834e2b16febff3d76daa.jpg,001215_jpg.rf.4fd9fcc3b1af834e2b16febff3d76daa.jpg,Infrastructure_Damage_Concrete,7.07,High,train/Infrastructure_Damage_Concrete/001215_jpg.rf.4fd9fcc3b1af834e2b16febff3d76daa.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/577_JPG.rf.ec87369a0e6ade5803edbb337e1bb299.jpg,577_JPG.rf.ec87369a0e6ade5803edbb337e1bb299.jpg,Infrastructure_Damage_Concrete,8.93,High,train/Infrastructure_Damage_Concrete/577_JPG.rf.ec87369a0e6ade5803edbb337e1bb299.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0088_jpg.rf.84e3ca5826967e2424d22bb3ef5e8e06.jpg,0088_jpg.rf.84e3ca5826967e2424d22bb3ef5e8e06.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/0088_jpg.rf.84e3ca5826967e2424d22bb3ef5e8e06.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001271_jpg.rf.afdb849cac4d18d860e50468c38646bd.jpg,001271_jpg.rf.afdb849cac4d18d860e50468c38646bd.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/001271_jpg.rf.afdb849cac4d18d860e50468c38646bd.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001225_jpg.rf.48de9fbea629b3ad358ef5d3af35b922.jpg,001225_jpg.rf.48de9fbea629b3ad358ef5d3af35b922.jpg,Infrastructure_Damage_Concrete,8.49,High,train/Infrastructure_Damage_Concrete/001225_jpg.rf.48de9fbea629b3ad358ef5d3af35b922.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0059_jpg.rf.38f7f227261214056b3798c5aa40a927.jpg,0059_jpg.rf.38f7f227261214056b3798c5aa40a927.jpg,Infrastructure_Damage_Concrete,8.07,High,train/Infrastructure_Damage_Concrete/0059_jpg.rf.38f7f227261214056b3798c5aa40a927.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001285_jpg.rf.f675367775a795288954b5a633d0197c.jpg,001285_jpg.rf.f675367775a795288954b5a633d0197c.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/001285_jpg.rf.f675367775a795288954b5a633d0197c.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0082_jpg.rf.b074858579368226bd47d2c066a70891.jpg,0082_jpg.rf.b074858579368226bd47d2c066a70891.jpg,Infrastructure_Damage_Concrete,7.66,High,train/Infrastructure_Damage_Concrete/0082_jpg.rf.b074858579368226bd47d2c066a70891.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001220_jpg.rf.77f857fb1f9baf8ba94121af15f10809.jpg,001220_jpg.rf.77f857fb1f9baf8ba94121af15f10809.jpg,Infrastructure_Damage_Concrete,8.14,High,train/Infrastructure_Damage_Concrete/001220_jpg.rf.77f857fb1f9baf8ba94121af15f10809.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0002_jpg.rf.effdbf5cd906f5e6e819a4be4bf9daa5.jpg,0002_jpg.rf.effdbf5cd906f5e6e819a4be4bf9daa5.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/0002_jpg.rf.effdbf5cd906f5e6e819a4be4bf9daa5.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001098_jpg.rf.68c97edc48527111abc0228bfbc8ceaf.jpg,001098_jpg.rf.68c97edc48527111abc0228bfbc8ceaf.jpg,Infrastructure_Damage_Concrete,8.55,High,train/Infrastructure_Damage_Concrete/001098_jpg.rf.68c97edc48527111abc0228bfbc8ceaf.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001232_jpg.rf.457d1c557a5d172ed27c76ea21d9981b.jpg,001232_jpg.rf.457d1c557a5d172ed27c76ea21d9981b.jpg,Infrastructure_Damage_Concrete,8.54,High,train/Infrastructure_Damage_Concrete/001232_jpg.rf.457d1c557a5d172ed27c76ea21d9981b.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001083_jpg.rf.ed354dbfda003adae52142b4f029a697.jpg,001083_jpg.rf.ed354dbfda003adae52142b4f029a697.jpg,Infrastructure_Damage_Concrete,8.66,High,train/Infrastructure_Damage_Concrete/001083_jpg.rf.ed354dbfda003adae52142b4f029a697.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001280_jpg.rf.063e2b49678f6bb6f1e4562954fcdeff.jpg,001280_jpg.rf.063e2b49678f6bb6f1e4562954fcdeff.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/001280_jpg.rf.063e2b49678f6bb6f1e4562954fcdeff.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/000135_jpg.rf.488965d3d82e12aeb3606134f70a89f8.jpg,000135_jpg.rf.488965d3d82e12aeb3606134f70a89f8.jpg,Infrastructure_Damage_Concrete,6.98,Medium,train/Infrastructure_Damage_Concrete/000135_jpg.rf.488965d3d82e12aeb3606134f70a89f8.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001256_jpg.rf.0c8a65f281f1070b77b7d121a52d26f0.jpg,001256_jpg.rf.0c8a65f281f1070b77b7d121a52d26f0.jpg,Infrastructure_Damage_Concrete,7.11,High,train/Infrastructure_Damage_Concrete/001256_jpg.rf.0c8a65f281f1070b77b7d121a52d26f0.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001111_jpg.rf.a70165a905d99982a47b8c303c3faa65.jpg,001111_jpg.rf.a70165a905d99982a47b8c303c3faa65.jpg,Infrastructure_Damage_Concrete,8.42,High,train/Infrastructure_Damage_Concrete/001111_jpg.rf.a70165a905d99982a47b8c303c3faa65.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001171_jpg.rf.c90d4fb43f7de9d29e4f4b3254140261.jpg,001171_jpg.rf.c90d4fb43f7de9d29e4f4b3254140261.jpg,Infrastructure_Damage_Concrete,7,Medium,train/Infrastructure_Damage_Concrete/001171_jpg.rf.c90d4fb43f7de9d29e4f4b3254140261.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001144_jpg.rf.3a8b34af0f77ad8a4128acc5a45c3e37.jpg,001144_jpg.rf.3a8b34af0f77ad8a4128acc5a45c3e37.jpg,Infrastructure_Damage_Concrete,7.08,High,train/Infrastructure_Damage_Concrete/001144_jpg.rf.3a8b34af0f77ad8a4128acc5a45c3e37.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001292_jpg.rf.0e6704b6e0a9bf650c9ef6b28d8f1e99.jpg,001292_jpg.rf.0e6704b6e0a9bf650c9ef6b28d8f1e99.jpg,Infrastructure_Damage_Concrete,6.18,Medium,train/Infrastructure_Damage_Concrete/001292_jpg.rf.0e6704b6e0a9bf650c9ef6b28d8f1e99.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/574_JPG.rf.7a8884e24012c8156645f818935c7a4b.jpg,574_JPG.rf.7a8884e24012c8156645f818935c7a4b.jpg,Infrastructure_Damage_Concrete,7.78,High,train/Infrastructure_Damage_Concrete/574_JPG.rf.7a8884e24012c8156645f818935c7a4b.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001060_jpg.rf.91baa6a66cd768d2341097b3728f79fd.jpg,001060_jpg.rf.91baa6a66cd768d2341097b3728f79fd.jpg,Infrastructure_Damage_Concrete,6.45,Medium,train/Infrastructure_Damage_Concrete/001060_jpg.rf.91baa6a66cd768d2341097b3728f79fd.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001298_jpg.rf.70935bb11ac0d18f06fd2376207d0783.jpg,001298_jpg.rf.70935bb11ac0d18f06fd2376207d0783.jpg,Infrastructure_Damage_Concrete,8.83,High,train/Infrastructure_Damage_Concrete/001298_jpg.rf.70935bb11ac0d18f06fd2376207d0783.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0069_jpg.rf.cdeca145607144d13f1aaab483cdd976.jpg,0069_jpg.rf.cdeca145607144d13f1aaab483cdd976.jpg,Infrastructure_Damage_Concrete,8.78,High,train/Infrastructure_Damage_Concrete/0069_jpg.rf.cdeca145607144d13f1aaab483cdd976.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001082_jpg.rf.43c97fe47f34d6eca553372e0db66553.jpg,001082_jpg.rf.43c97fe47f34d6eca553372e0db66553.jpg,Infrastructure_Damage_Concrete,7.51,High,train/Infrastructure_Damage_Concrete/001082_jpg.rf.43c97fe47f34d6eca553372e0db66553.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0024_jpg.rf.9fd175d963aae5cd857b04ab2e6bcc0c.jpg,0024_jpg.rf.9fd175d963aae5cd857b04ab2e6bcc0c.jpg,Infrastructure_Damage_Concrete,8.86,High,train/Infrastructure_Damage_Concrete/0024_jpg.rf.9fd175d963aae5cd857b04ab2e6bcc0c.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001288_jpg.rf.eb23a137ae4deff01835b838a9fa1510.jpg,001288_jpg.rf.eb23a137ae4deff01835b838a9fa1510.jpg,Infrastructure_Damage_Concrete,8.45,High,train/Infrastructure_Damage_Concrete/001288_jpg.rf.eb23a137ae4deff01835b838a9fa1510.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0072_jpg.rf.90397d00ecae9d35015c116d723e7947.jpg,0072_jpg.rf.90397d00ecae9d35015c116d723e7947.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/0072_jpg.rf.90397d00ecae9d35015c116d723e7947.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/586_JPG.rf.beb16dce1f372b1c2336b7ce8547e592.jpg,586_JPG.rf.beb16dce1f372b1c2336b7ce8547e592.jpg,Infrastructure_Damage_Concrete,8.63,High,train/Infrastructure_Damage_Concrete/586_JPG.rf.beb16dce1f372b1c2336b7ce8547e592.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001143_jpg.rf.bcef95a605d3039c88c6344ca5ede1b4.jpg,001143_jpg.rf.bcef95a605d3039c88c6344ca5ede1b4.jpg,Infrastructure_Damage_Concrete,8.21,High,train/Infrastructure_Damage_Concrete/001143_jpg.rf.bcef95a605d3039c88c6344ca5ede1b4.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0065_jpg.rf.1ee389eb143729c8f759f9338081dd5e.jpg,0065_jpg.rf.1ee389eb143729c8f759f9338081dd5e.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/0065_jpg.rf.1ee389eb143729c8f759f9338081dd5e.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0165_jpg.rf.2fa1b44747bcab28e9616f36c4f442c2.jpg,0165_jpg.rf.2fa1b44747bcab28e9616f36c4f442c2.jpg,Infrastructure_Damage_Concrete,7.61,High,train/Infrastructure_Damage_Concrete/0165_jpg.rf.2fa1b44747bcab28e9616f36c4f442c2.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0002_jpg.rf.918c3aa6db08c6eb3256ed04a27dd137.jpg,0002_jpg.rf.918c3aa6db08c6eb3256ed04a27dd137.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/0002_jpg.rf.918c3aa6db08c6eb3256ed04a27dd137.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001113_jpg.rf.95c465fdad6ab7231690cdff5a4d01c0.jpg,001113_jpg.rf.95c465fdad6ab7231690cdff5a4d01c0.jpg,Infrastructure_Damage_Concrete,8.67,High,train/Infrastructure_Damage_Concrete/001113_jpg.rf.95c465fdad6ab7231690cdff5a4d01c0.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001261_jpg.rf.722eb4a9843927108b26241ebbe7e5ee.jpg,001261_jpg.rf.722eb4a9843927108b26241ebbe7e5ee.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/001261_jpg.rf.722eb4a9843927108b26241ebbe7e5ee.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001225_jpg.rf.71eb7556dfc776a27e73195601462404.jpg,001225_jpg.rf.71eb7556dfc776a27e73195601462404.jpg,Infrastructure_Damage_Concrete,8.54,High,train/Infrastructure_Damage_Concrete/001225_jpg.rf.71eb7556dfc776a27e73195601462404.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0101903_jpg.rf.8e24a58a209661470a543ddc398589dc.jpg,0101903_jpg.rf.8e24a58a209661470a543ddc398589dc.jpg,Infrastructure_Damage_Concrete,7.86,High,train/Infrastructure_Damage_Concrete/0101903_jpg.rf.8e24a58a209661470a543ddc398589dc.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/595_JPG.rf.a4696d600356bdaca4bf3ede10b956bb.jpg,595_JPG.rf.a4696d600356bdaca4bf3ede10b956bb.jpg,Infrastructure_Damage_Concrete,7.44,High,train/Infrastructure_Damage_Concrete/595_JPG.rf.a4696d600356bdaca4bf3ede10b956bb.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0086_jpg.rf.d318085e80788035acaa8e2df43b046e.jpg,0086_jpg.rf.d318085e80788035acaa8e2df43b046e.jpg,Infrastructure_Damage_Concrete,8.06,High,train/Infrastructure_Damage_Concrete/0086_jpg.rf.d318085e80788035acaa8e2df43b046e.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/0005_jpg.rf.895bbd034183f03791c40bcfaf262c81.jpg,0005_jpg.rf.895bbd034183f03791c40bcfaf262c81.jpg,Infrastructure_Damage_Concrete,10,High,train/Infrastructure_Damage_Concrete/0005_jpg.rf.895bbd034183f03791c40bcfaf262c81.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001067_jpg.rf.385f774df286b95dbc6bd561b0a997f7.jpg,001067_jpg.rf.385f774df286b95dbc6bd561b0a997f7.jpg,Infrastructure_Damage_Concrete,6.88,Medium,train/Infrastructure_Damage_Concrete/001067_jpg.rf.385f774df286b95dbc6bd561b0a997f7.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001141_jpg.rf.7c773a575a6193e540e2d9141fa6234c.jpg,001141_jpg.rf.7c773a575a6193e540e2d9141fa6234c.jpg,Infrastructure_Damage_Concrete,7.54,High,train/Infrastructure_Damage_Concrete/001141_jpg.rf.7c773a575a6193e540e2d9141fa6234c.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001233_jpg.rf.695a1645b18b1f2bee6959d4f3335fea.jpg,001233_jpg.rf.695a1645b18b1f2bee6959d4f3335fea.jpg,Infrastructure_Damage_Concrete,8.32,High,train/Infrastructure_Damage_Concrete/001233_jpg.rf.695a1645b18b1f2bee6959d4f3335fea.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001106_jpg.rf.5705288e4aff0047ccee3ab60f828af5.jpg,001106_jpg.rf.5705288e4aff0047ccee3ab60f828af5.jpg,Infrastructure_Damage_Concrete,7.44,High,train/Infrastructure_Damage_Concrete/001106_jpg.rf.5705288e4aff0047ccee3ab60f828af5.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001135_jpg.rf.e9e4f9543816ee74dac478112a7bbed4.jpg,001135_jpg.rf.e9e4f9543816ee74dac478112a7bbed4.jpg,Infrastructure_Damage_Concrete,6.84,Medium,train/Infrastructure_Damage_Concrete/001135_jpg.rf.e9e4f9543816ee74dac478112a7bbed4.jpg
/kaggle/input/mlartists-civic-issues-dataset/train/Infrastructure_Damage_Concrete/001342_jpg.rf.a301652b5b5792a8df3d4c800ea9e21a.jpg,001342_jpg.rf.a301652b5b5792a8df3d4c800ea9e21a.jpg,Infrastructure_Damage_Concrete,7.07,High,train/Infrastructure_Damage_Concrete/001342_jpg.rf.a301652b5b5792a8df3d4c800ea9e21a.jpg
